% Model:              model.mph
% Version:            COMSOL 6.4.0.293
% Date:               Mar 27 2026, 14:58
% Dimension:          3
% Nodes:              2281
% Expressions:        6
% Description:        x-coordinate, y-coordinate, z-coordinate, von Mises stress, Displacement magnitude, Equivalent deviatoric strain
% Length unit:        µm
% X                       Y                        Z                        x (µm)                   y (µm)                   z (µm)                   solid.mises (N/m^2)      solid.disp (µm)          solid.edeve (1)
1.1038575065095806        4.0670266473559185       0.09999999999999999      1.1038575065095806       4.067026647355918        0.10000000000000002      0.0338431764383154       3.217183365080931E-9     2.569451257981376E-14
1.1023287309003444        4.06634791564477         0                        1.1023287309003444       4.06634791564477         0                        0.04551753757597587      3.2141852558623897E-9    3.4557356181744247E-14
0.9490666646784671        4.225801427438559        0                        0.9490666646784671       4.225801427438559        0                        0.010251044770002923     3.256215125761419E-9     7.785917748084506E-15
0.9490666646784671        4.225801427438559        0.09999999999999999      0.9490666646784671       4.225801427438559        0.09999999999999999      0.008299067317082272     3.2592613805944555E-9    6.304553247814399E-15
1.1957468721445326        3.9136464348240807       0.09999999999999999      1.1957468721445326       3.9136464348240803       0.10000000000000002      0.18658176257160422      3.182566693905567E-9     1.4165182585644203E-13
0.9490666646784671        4.030240508127452        0.09999999999999999      0.9490666646784671       4.030240508127452        0.09999999999999999      0.03508195234113642      3.227450547059624E-9     2.6635563490181128E-14
1.349066664678467         3.83447138270341         0                        1.3490666646784673       3.8344713827034096       0                        0.40768860666961687      3.1506369949134866E-9    3.095145707083778E-13
1.349066664678467         3.834471382703422        0.09999999999999999      1.349066664678467        3.834471382703422        0.09999999999999999      0.43610917099208196      3.153678124698461E-9     3.3109126750926915E-13
1.1970265226831314        3.9116126726473297       0                        1.1970265226831314       3.9116126726473297       0                        0.25652126835478606      3.1790536643937955E-9    1.9474941267781457E-13
1.0616747467971757        3.9214605652890775       0                        1.0616747467971754       3.9214605652890793       0                        0.15949606622166873      3.1948423782392753E-9    1.2108856955476096E-13
1.0626357920015024        3.9232772650072456       0.09999999999999999      1.0626357920015024       3.9232772650072456       0.09999999999999999      0.14496730795226345      3.198082457432861E-9     1.1005844349703174E-13
0.9490666646784671        4.030243028303578        0                        0.9490666646784671       4.030243028303578        0                        0.045166905423263015     3.2244049073611548E-9    3.42912679509122E-14
1.2174609011315094        3.704469804859985        0.09999999999999999      1.2174609011315096       3.7044698048599844       0.09999999999999999      0.6529152214487804       3.1461826510456816E-9    4.956889651324909E-13
1.349066664678467         3.6371681542072327       0.09999999999999999      1.349066664678467        3.6371681542072327       0.09999999999999999      3.452170176429275        3.1211980341153832E-9    2.6208646835632464E-12
1.349066664678467         3.6371681542072243       0                        1.3490666646784673       3.6371681542072243       0                        1.6552373380243224       3.1181898244750967E-9    1.2566452146966377E-12
1.0820182774124236        3.765201772976703        0.09999999999999999      1.0820182774124236       3.765201772976703        0.09999999999999999      0.42277908259914065      3.1703982258705646E-9    3.209711519687749E-13
0.9490666646784671        3.8344713827034154       0.09999999999999999      0.9490666646784671       3.834471382703416        0.09999999999999999      0.3980577515142695       3.195725853944087E-9     3.022028930170361E-13
1.215682669563601         3.7035376237457545       0                        1.2156826695636007       3.703537623745753        0                        1.0230432353467684       3.143176864201185E-9     7.766876882533814E-13
1.0805253138345854        3.763207499508147        0                        1.0805253138345852       3.7632074995081477       0                        0.7118795972301739       3.1671912822728144E-9    5.40454310665025E-13
0.9490666646784671        3.834476120040715        0                        0.9490666646784671       3.834476120040715        0                        0.4948158366512515       3.1926872043851206E-9    3.756609678276302E-13
1.2377693485558419        3.5392417587127643       0.09999999999999999      1.2377693485558416       3.539241758712763        0.10000000000000002      7.94664399446818         3.1168200133852216E-9    6.033039336006734E-12
1.2380412454182248        3.537876179545081        0                        1.2380412454182248       3.537876179545081        0                        8.894100718257748        3.1135158660595033E-9    6.752342186122978E-12
1.349066664678467         3.4469274570586843       0                        1.3490666646784673       3.4469274570586843       0                        15.148080442521824       3.0862721142493158E-9    1.1500322046475121E-11
1.349066664678467         3.4469274570586896       0.09999999999999999      1.3490666646784673       3.4469274570586896       0.09999999999999999      17.783526464580124       3.0892657938946324E-9    1.350113515886069E-11
1.202248537002349         3.3888800959912593       0                        1.202248537002349        3.388880095991259        0                        47.64633384983887        3.0915333480507346E-9    3.617278014767299E-11
1.349066664678467         3.2844398526016083       0                        1.3490666646784673       3.2844398526016083       0                        110.86654343914253       3.0641386850185743E-9    8.416914329930438E-11
1.0951763150853322        3.5510291602260864       0.09999999999999999      1.0951763150853322       3.5510291602260864       0.1                      7.526354128194778        3.1345520250717165E-9    5.713958061848803E-12
0.9490666646784671        3.637168154207229        0.09999999999999999      0.9490666646784671       3.6371681542072296       0.09999999999999999      1.235070996655739        3.1639943381969914E-9    9.376577246697901E-13
1.0951978006003822        3.544882239490346        0                        1.0951978006003817       3.544882239490347        0                        10.62706810792422        3.1305078050478688E-9    8.0679995158596E-12
0.9490666646784671        3.6371732354006525       0                        0.9490666646784671       3.6371732354006525       0                        2.8132650864681032       3.1609185491199136E-9    2.1358121791826816E-12
1.187173497669634         3.374168405318655        0.09999999999999999      1.1871734976696335       3.3741684053186556       0.10000000000000002      61.368048594124005       3.0937043718218864E-9    4.6590214828842675E-11
